carid,tradeTime,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,registerDate,licenseDate,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price
33686,2021-05-07,8,135,6640,2.81,1,9,1,1,5,2018-07-01,2018-08-15,779412,2,2018,1.5,6,1,7.79,5.28
33706,2021-06-25,8,101,180,2.95,5,1,1,1,5,2018-03-01,2018-04-10,779412,2,2018,1.8,7,1,21.99,14.88
33712,2020-11-06,8,101,180,5.75,5,1,1,0,5,2018-02-01,2018-03-12,779412,2,2018,1.8,31,1,21.99,15.5
33722,2020-12-10,8,101,180,5.75,7,1,1,0,5,2018-02-01,2018-03-12,779412,2,2018,1.8,31,1,21.99,14.2
33723,2020-12-29,8,101,180,3.8,2,17,1,0,5,2017-11-01,2018-01-04,779412,2,2018,1.8,31,1,21.99,14.8
33730,2021-06-25,8,101,180,7.22,2,1,1,0,5,2017-12-01,2018-01-10,779412,2,2018,1.8,7,1,21.99,15.2
33731,2020-04-21,8,101,180,5.93,2,7,1,1,5,2018-03-01,2018-04-19,779412,2,2018,1.8,31,1,21.99,15.88
33735,2021-03-29,13,310,605,7.83,2,1,1,1,7,2014-01-01,2014-02-14,779416,2,2014,2.4,3,1,18.69,6.66
33736,2021-07-19,13,310,605,7.06,2,14,1,0,7,2015-01-01,2015-06-24,779416,2,2014,2.4,3,1,18.69,5.88
33750,2020-09-19,37,84,6654,0.62,1,1,4,0,2,2019-11-01,2019-12-11,,,2019,1.5,13,1,9.79,6.9
33754,2021-05-13,11,700,6658,8.43,5,1,3,0,5,2005-12-01,2006-04-27,779412,2,2006,1.8,20,1,30.34,3
33755,2021-06-05,11,700,6658,12.95,5,9,3,0,5,2006-11-01,2006-12-19,779412,2,2006,1.8,20,1,30.34,3
33761,2020-07-10,12,53,6661,16.68,2,1,1,1,5,2012-09-01,2012-12-17,779415,2,2012,2.4,22,1,26.28,11
33771,2021-01-25,66,303,6662,12.62,2,19,1,0,5,2016-11-01,2017-01-22,779416,2,2016,2,13,1,38.99,19
33778,2020-03-25,66,303,6662,7.61,2,17,1,2,5,2016-08-01,2016-10-21,779416,2,2016,2,13,1,38.99,19.9
33796,2020-06-28,20,27,6664,8.14,5,1,2,1,5,2012-10-01,2012-11-13,779412,3,2013,3,15,1,55.8,16.2
33800,2020-08-29,20,27,6664,7.08,1,3,2,0,5,2013-07-01,2015-03-03,779412,3,2013,3,15,1,55.8,22.5
33806,2020-08-13,8,944,6665,8.33,2,22,2,0,5,2012-12-01,2015-03-23,,,2012,3,3,1,89.92,24.7
33814,2020-10-16,5,1040,6669,3.89,1,19,1,0,5,2017-10-01,2018-11-02,779416,2,2017,1.5,25,2,29.58,11.8
33815,2021-01-31,57,214,6656,2.76,5,17,1,0,7,2015-12-01,2016-01-12,779413,1,2016,2,6,1,9.49,3.88
33821,2020-04-29,12,92,1040,9.36,5,1,2,1,5,2010-04-01,2010-05-07,779415,2,2010,2,22,1,20.28,6.58
33822,2021-02-20,8,815,6671,5.24,2,1,2,0,5,2011-06-01,2011-10-26,779412,2,,1.8,21,1,21.58,4.6
33823,2020-12-28,8,815,6671,4.74,5,1,2,1,5,2010-06-01,2010-07-08,779412,2,,1.8,21,1,21.58,5.86
33826,2021-01-17,8,815,6671,4.74,5,1,2,1,5,2010-06-01,2010-07-08,779412,2,,1.8,21,1,21.58,5.48
33827,2021-01-06,8,815,6671,11.95,2,17,3,1,5,2009-04-01,2009-05-22,779412,2,,1.8,21,1,21.58,3.5
33836,2020-05-17,8,815,6671,9.29,2,1,2,0,5,2009-07-01,2009-08-13,779412,2,,1.8,21,1,21.58,4.8
33840,2021-07-07,8,815,6671,21.25,2,1,2,1,5,2009-08-01,2009-09-09,779412,2,,1.8,21,1,21.58,3.6
33841,2020-06-24,8,815,6671,6.15,2,1,2,0,5,2010-09-01,2010-12-17,779412,2,,1.8,21,1,21.58,5.3
33846,2020-08-05,8,219,6674,4.33,1,17,1,0,5,2018-05-01,2018-07-30,,,2018,1.5,3,1,12.49,8.5
33863,2020-08-10,13,18,1328,6.34,5,19,2,0,5,2012-12-01,2013-01-15,779416,2,2013,1.6,6,1,10.89,2.7
33866,2020-09-10,13,18,1328,6.34,5,19,2,0,5,2012-12-01,2013-01-15,779416,2,2013,1.6,6,1,10.89,2.55
33872,2021-05-19,18,300,6679,3.98,5,1,1,0,5,2015-03-01,2015-07-29,779412,3,2015,1.6,13,1,25.6,13.08
33880,2020-04-20,32,139,1231,2.95,6,1,2,0,5,2013-03-01,2013-06-04,779415,2,2013,1.5,4,1,7.98,4.2
33887,2021-01-23,38,278,6680,6.31,4,19,2,0,5,2014-05-01,2015-03-23,779421,2,2015,1.6,3,1,14.19,4.7
33922,2020-06-30,23,198,6672,18.01,5,19,2,0,5,2012-03-01,2012-05-21,779419,2,2011,2,3,1,18.99,5.2
33948,2021-06-10,20,179,6690,5.76,2,1,1,3,5,2014-01-01,2014-05-29,779412,3,2014,3,15,1,124.8,55.98
33950,2021-04-29,20,179,6690,11.46,2,1,2,0,5,2013-11-01,2014-10-13,779412,3,2014,3,15,1,124.8,50
33952,2021-06-21,20,179,6690,11.93,2,1,1,0,5,2014-01-01,2014-05-29,779412,3,2014,3,15,1,124.8,54.69
33961,2021-07-22,12,92,1040,13.75,2,1,2,1,5,2010-04-01,2010-11-18,779415,2,2010,2,22,1,20.28,6
33968,2020-08-27,3,137,6692,2.5,1,19,1,0,5,2016-06-01,2016-07-22,779416,2,2015,1.5,3,1,16.58,7.7
33969,2020-03-12,3,137,6692,3.31,1,5,1,1,5,2015-06-01,2015-09-30,779416,2,2015,1.5,3,1,16.58,8.5
33973,2020-06-18,12,92,1040,10.63,5,1,2,1,5,2010-05-01,2010-07-05,,,2010,2,22,1,20.28,6.5
33975,2020-08-09,12,92,1040,10.64,5,1,2,1,5,2010-05-01,2010-07-05,,,2010,2,22,1,20.28,6.5
33977,2020-12-02,12,92,1040,10.66,5,7,2,1,5,2009-12-01,2010-02-08,,,2010,2,22,1,20.28,5.98
33979,2020-07-20,12,92,1040,5.53,5,1,2,1,5,2010-08-01,2010-11-17,,,2010,2,22,1,20.28,7.19
33996,2020-10-21,10,49,6696,3.07,3,17,1,0,5,2017-10-01,2017-12-13,,,2017,1.5,6,1,5.59,2.99
34007,2021-07-18,7,113,6698,7.92,5,1,1,0,5,2020-06-01,2020-08-14,,,2020,1.6,11,1,12.99,10.5
34011,2020-11-09,20,415,1059,2.04,1,17,4,0,5,2019-07-01,2019-08-07,,,2019,1.3,31,1,26.48,20.3799
34021,2020-11-14,20,415,1059,1.05,5,1,1,0,5,2018-12-01,2019-01-25,,,2019,1.3,31,1,26.48,20.68
34023,2020-12-24,18,248,6697,3.26,7,1,1,1,5,2016-01-01,2017-07-14,,,2016,1.5,3,1,26.78,14.68
34026,2020-03-12,20,415,1059,0.97,1,31,4,0,5,2019-08-01,2019-09-03,,,2019,1.3,31,1,26.48,22.8
34038,2020-12-29,5,67,6693,1.02,2,19,4,0,5,2019-11-01,2019-12-09,779416,2,2019,1.5,19,1,19.68,13.8
34041,2021-01-05,38,278,6702,10.56,6,7,2,1,5,2013-06-01,2013-09-17,779421,2,2014,1.6,6,1,13.56,3.18
34050,2020-03-02,6,190,6700,1.92,1,15,1,0,5,2017-08-01,2017-09-01,779413,1,2016,1.8,3,1,12.38,7.8
34081,2020-11-14,46,697,6710,7.01,1,1,2,0,5,2015-09-01,2015-12-01,779411,3,2015,2,13,1,39.8,15.98
34087,2020-07-23,13,361,830,4.33,1,1,2,2,5,2011-08-01,2011-09-14,779416,2,2011,1.6,3,1,11.18,2.8
34095,2020-04-17,18,248,6697,1.43,1,1,1,0,5,2017-12-01,2018-03-20,779412,2,2016,1.5,3,1,26.78,14.8
34097,2020-11-04,18,248,6697,6.61,4,30,1,0,5,2016-04-01,2016-05-09,779412,2,2016,1.5,3,1,26.78,11.22
34104,2020-04-13,23,1042,6713,9.51,2,1,2,0,5,2013-10-01,2014-01-07,779419,3,2011,2.4,3,1,26.08,8
34106,2020-09-02,6,216,1098,0.69,1,17,1,0,5,2018-12-01,2019-04-28,779413,1,2018,1.5,17,1,7.29,4.78
34108,2021-01-23,6,216,1098,4.06,1,3,1,0,5,2018-06-01,2018-10-23,779413,1,2018,1.5,17,1,7.29,4.58
34110,2020-08-19,6,216,1098,5.53,1,3,1,0,5,2018-04-01,2018-05-16,779413,1,2018,1.5,17,1,7.29,4.7
34121,2020-05-26,23,198,6715,11.53,1,81,2,1,5,2014-01-01,2014-06-23,779419,2,2014,2.4,3,1,20.99,8.1
34138,2020-10-17,7,113,1364,4.68,5,17,1,0,5,2013-02-01,2013-04-17,779415,2,2012,1.8,11,1,15,6.2
34150,2021-05-17,17,592,6717,6.34,1,17,,0,5,2016-04-01,2016-04-21,779413,1,2015,2,23,2,27.98,7.98
34153,2020-08-12,3,137,1011,14.78,5,19,3,0,5,2007-06-01,2007-08-04,779416,2,2007,1.8,6,1,12.38,0.88
34154,2020-10-23,3,137,1011,15.08,5,17,2,0,5,2008-04-01,2008-07-31,779416,2,2007,1.8,6,1,12.38,1
34156,2021-07-13,3,137,1011,9.12,5,1,2,1,5,2008-07-01,2008-09-01,779416,2,2007,1.8,6,1,12.38,0.8
34157,2020-06-17,3,137,1011,14.28,5,3,2,0,5,2008-06-01,2008-10-07,779416,2,2007,1.8,6,1,12.38,1.24
34158,2020-12-03,3,137,1011,14.11,1,17,3,1,5,2007-07-01,2007-10-10,779416,2,2007,1.8,6,1,12.38,0.7
34162,2020-07-16,23,198,6715,8.02,1,19,1,0,5,2014-04-01,2014-10-14,779419,2,2014,2.4,3,1,20.99,6.8
34167,2021-01-11,30,926,6724,7.1,2,19,1,0,5,2016-05-01,2016-06-21,779418,2,2015,2,13,2,50.59,16.5
34172,2021-02-25,30,926,6724,12.64,1,19,1,0,5,2015-11-01,2015-12-25,779418,2,2015,2,13,2,50.59,13.18
34177,2021-07-14,30,926,6724,5.33,6,19,1,0,5,2016-08-01,2016-10-10,779418,2,2015,2,13,2,50.59,15
34181,2021-06-09,17,592,6717,10.69,6,17,1,0,5,2017-03-01,2017-05-11,779419,2,2015,2,23,2,27.98,7.98
34198,2020-07-24,16,487,6718,5.22,4,17,1,0,5,2015-11-01,2016-01-06,,,2016,1.5,3,1,12.59,7.5
34199,2020-08-16,16,487,6718,5.22,4,17,1,0,5,2015-11-01,2016-01-06,,,2016,1.5,3,1,12.59,7.38
34202,2020-10-12,16,487,6718,6.73,1,5,1,4,5,2015-08-01,2015-09-17,,,2016,1.5,3,1,12.59,7.8
34209,2020-06-23,16,487,6718,6.72,1,5,1,5,5,2015-08-01,2015-09-17,,,2016,1.5,3,1,12.59,7.5
34225,2020-07-13,16,487,6718,5.22,4,17,1,0,5,2015-11-01,2016-01-06,,,2016,1.5,3,1,12.59,7.58
34232,2020-06-07,16,487,6718,4.29,1,17,1,0,5,2016-08-01,2016-11-21,,,2016,1.5,3,1,12.59,8.58
34237,2021-07-16,16,487,6718,7.04,3,2,1,0,5,2016-02-01,2016-03-15,779415,2,2016,1.5,3,1,12.59,7.98
34244,2021-04-01,90,1043,6728,1.95,4,1,4,1,6,2019-09-01,2019-10-11,779413,1,2019,1.5,16,1,15.28,8.68
34247,2021-01-14,12,21,6730,16.15,1,5,2,1,5,2008-05-01,2008-09-24,779415,2,2007,1.5,11,1,11.68,2.6
34257,2021-04-25,12,21,6730,7.39,5,1,3,0,5,2006-08-01,2006-09-26,779415,2,2007,1.5,11,1,11.68,2.38
34266,2020-09-12,17,592,6717,8.57,7,17,1,0,5,2016-04-01,2016-04-20,779413,1,2015,2,32,2,27.98,7.6
34267,2020-09-10,17,592,6717,5.19,5,17,1,0,5,2015-11-01,2015-12-08,779413,1,2015,2,32,2,27.98,7.5
34268,2020-10-20,17,592,6717,5.65,1,17,1,0,5,2015-11-01,2015-11-30,779413,1,2015,2,32,2,27.98,7.62
34271,2020-12-08,17,592,6717,7.8,1,17,1,0,5,2016-03-01,2016-04-26,779413,1,2015,2,32,2,27.98,6.98
34275,2020-12-23,17,592,6717,7.23,7,17,1,1,5,2015-12-01,2015-12-31,779413,1,2015,2,32,2,27.98,7.68
34280,2021-01-13,17,592,6717,11.21,1,17,1,1,5,2016-04-01,2016-05-10,779413,1,2015,2,32,2,27.98,7.3
34282,2021-05-01,17,592,6717,7.72,1,17,1,0,5,2015-12-01,2015-12-31,779413,1,2015,2,23,2,27.98,7
34283,2021-03-14,17,592,6717,7.47,1,17,1,0,5,2015-10-01,2016-03-18,779413,1,2015,2,23,2,27.98,7.98
34286,2021-03-15,17,592,6717,5.63,1,9,1,0,5,2016-06-01,2016-10-18,779413,1,2015,2,23,2,27.98,9.6
34292,2021-06-23,17,592,6717,9.85,4,17,1,0,5,2016-01-01,2016-02-03,779413,1,2015,2,23,2,27.98,6.7
34300,2021-07-30,17,592,6717,3.85,1,19,1,0,5,2015-11-01,2015-12-25,779413,1,2015,2,23,2,27.98,8.38
34314,2020-09-18,17,592,6717,12.26,7,17,1,0,5,2016-05-01,2016-06-02,779413,1,2015,2,32,2,27.98,6.76
34315,2020-10-13,17,592,6717,6.96,4,19,1,0,5,2015-11-01,2016-06-01,779413,1,2015,2,32,2,27.98,7.5
34317,2020-11-02,17,592,6717,10.8,4,19,1,0,5,2016-01-01,2016-06-14,779413,1,2015,2,32,2,27.98,9.5
34319,2020-11-10,17,592,6717,7.35,1,17,1,0,5,2016-08-01,2016-11-08,779413,1,2015,2,32,2,27.98,7.6
34322,2021-01-10,17,592,6717,6.84,1,17,1,0,5,2015-06-01,2015-06-19,779413,1,2015,2,32,2,27.98,7.3
34327,2021-04-07,17,592,6717,5.04,1,17,1,0,5,2015-11-01,2015-12-11,779413,1,2015,2,23,2,27.98,7.68
34336,2021-05-11,17,592,6717,5.65,1,9,1,1,5,2016-06-01,2016-10-18,779413,1,2015,2,23,2,27.98,7.98
34340,2021-06-27,17,592,6717,12.15,1,19,1,0,5,2016-01-01,2016-12-10,779413,1,2015,2,23,2,27.98,6
34353,2020-03-01,17,592,6717,9.69,6,17,1,0,5,2015-12-01,2015-12-14,779413,1,2015,2,32,2,27.98,7.65
34354,2020-04-20,17,592,6717,5.32,1,17,1,0,5,2015-10-01,2015-11-02,779413,1,2015,2,32,2,27.98,8.28
34355,2020-07-27,17,592,6717,8.16,1,17,1,1,5,2016-01-01,2016-07-08,779413,1,2015,2,32,2,27.98,7.69
34358,2020-09-13,17,592,6717,11.45,1,19,1,0,5,2016-02-01,2016-07-18,779413,1,2015,2,32,2,27.98,7.68
34359,2020-09-30,17,592,6717,13.96,1,19,1,0,5,2015-11-01,2015-12-24,779413,1,2015,2,32,2,27.98,7.5
34361,2020-10-26,17,592,6717,11.23,1,19,1,0,5,2015-10-01,2015-12-24,779413,1,2015,2,32,2,27.98,8
34363,2020-10-13,17,592,6717,8.97,1,19,1,0,5,2015-09-01,2015-12-03,779413,1,2015,2,32,2,27.98,7.5
34367,2020-12-21,17,592,6717,11.54,1,17,1,0,5,2016-01-01,2016-05-04,779413,1,2015,2,32,2,27.98,7.2
34373,2021-05-29,17,592,6717,4.66,1,17,1,0,5,2015-12-01,2015-12-31,779413,1,2015,2,23,2,27.98,7.88
34377,2021-05-01,17,592,6717,6.1,2,17,1,0,5,2016-05-01,2016-05-19,779413,1,2015,2,23,2,27.98,7.4
34381,2021-05-13,17,592,6717,6.75,6,17,1,0,5,2016-06-01,2016-09-13,779413,1,2015,2,23,2,27.98,7.88
34388,2021-07-21,17,592,6717,3.97,1,17,1,0,5,2017-02-01,2017-05-10,779413,1,2015,2,23,2,27.98,8.38
34397,2020-06-11,17,592,6717,6.88,1,17,1,1,5,2015-06-01,2015-10-20,779413,1,2015,2,32,2,27.98,7.86
34398,2020-07-15,17,592,6717,8.15,1,17,1,1,5,2016-01-01,2016-07-08,779413,1,2015,2,32,2,27.98,7.92
34401,2020-08-27,17,592,6717,8.16,1,17,1,0,5,2015-10-01,2015-11-13,779413,1,2015,2,32,2,27.98,7.62
34402,2020-10-17,17,592,6717,4.03,1,17,1,0,5,2015-10-01,2015-11-11,779413,1,2015,2,32,2,27.98,7.8
34403,2020-10-26,17,592,6717,4.03,1,17,1,0,5,2015-10-01,2015-11-11,779413,1,2015,2,32,2,27.98,7.5
34404,2020-11-26,17,592,6717,12.72,1,17,1,0,5,2016-01-01,2016-07-08,779413,1,2015,2,32,2,27.98,6.98
34412,2021-03-08,17,592,6717,3.9,1,17,1,0,5,2015-12-01,2016-02-01,779413,1,2015,2,23,2,27.98,7.98
34416,2021-06-11,17,592,6717,9.82,4,17,1,0,5,2016-01-01,2016-02-03,779413,1,2015,2,23,2,27.98,6.6
34439,2020-08-18,18,289,6716,6.05,4,3,1,0,5,2016-12-01,2017-02-24,779412,2,2016,2,13,1,42.1,24.57
34444,2020-09-25,18,289,6716,1.76,1,1,1,0,5,2017-07-01,2017-09-19,779412,2,2016,2,13,1,42.1,29.5
34446,2020-11-11,18,289,6716,8.09,1,1,1,1,5,2016-05-01,2016-08-17,779412,2,2016,2,13,1,42.1,26.5
34453,2020-08-25,8,32,6743,1.19,2,23,1,0,7,2019-02-01,2019-04-10,,,2019,2,31,1,32.09,26.48
34455,2020-09-05,118,1044,6745,4.65,4,1,1,1,4,2012-03-01,2013-11-27,,,2012,6.3,31,1,530.8,178.8
34465,2020-10-11,5,90,6748,12.9,2,3,2,1,5,2012-06-01,2012-08-14,779416,2,2012,2.4,3,1,25.59,5.98
34471,2020-07-12,5,90,6748,5.79,2,1,2,0,5,2012-05-01,2012-08-31,779416,2,2012,2.4,3,1,25.59,6.89
34478,2020-07-02,5,90,6748,7.9,2,19,2,0,5,2013-02-01,2013-03-12,779416,2,2012,2.4,3,1,25.59,8
34484,2020-10-05,11,238,574,4.08,5,1,1,0,5,2017-01-01,2017-04-10,779412,2,2017,2,13,1,40.04,22.5
34485,2020-10-15,11,238,574,5.31,6,17,1,0,5,2016-10-01,2017-01-13,779412,2,2017,2,13,1,40.04,23.88
34490,2020-04-03,11,238,574,9.3,2,15,1,0,5,2017-03-01,2017-06-20,779412,2,2017,2,13,1,40.04,25.8
34491,2020-08-08,11,238,574,2.42,2,1,1,0,5,2016-09-01,2016-11-08,779412,2,2017,2,13,1,40.04,21.8
34493,2020-11-20,11,238,574,4.94,1,7,1,0,5,2017-03-01,2017-07-03,779412,2,2017,2,13,1,40.04,24.38
34502,2020-09-26,11,238,574,4.08,1,1,1,0,5,2017-01-01,2017-04-10,779412,2,2017,2,13,1,40.04,23.2
34508,2021-05-11,11,238,574,3.22,6,1,1,0,5,2016-12-01,2017-05-09,779412,2,2017,2,13,1,40.04,24.98
34513,2020-04-01,11,238,574,3.84,5,7,1,0,5,2017-04-01,2017-11-02,779412,2,2017,2,13,1,40.04,24.88
34514,2020-07-20,11,238,574,9.31,2,4,1,0,5,2017-11-01,2017-12-08,779412,2,2017,2,13,1,40.04,24
34520,2020-09-14,16,23,6749,5.96,4,1,1,0,5,2015-05-01,2015-06-03,779415,2,2015,2.5,3,1,23.98,11.8
34526,2021-07-06,2,114,6751,2.8,2,1,1,0,5,2016-04-01,2017-06-28,779415,3,2014,5.7,3,1,51.8,38.8
34530,2020-12-31,8,208,1079,10.74,1,17,2,0,5,2012-10-01,2012-11-08,779412,2,2012,1.4,6,1,13.68,5
34531,2020-12-05,8,208,1079,10.97,1,1,2,0,5,2012-03-01,2012-04-01,779412,2,2012,1.4,6,1,13.68,4.6
34534,2020-08-26,8,208,1079,12.56,1,14,2,0,5,2013-10-01,2013-11-27,779412,2,2012,1.4,6,1,13.68,5.5
34536,2021-06-23,27,481,6754,17.87,1,1,1,0,5,2015-06-01,2015-07-10,779411,2,2015,2,19,1,55.2,15.8
34550,2021-01-21,2,2,6742,8.36,4,1,1,0,5,2018-01-01,2018-03-15,779415,2,2017,1.2,2,1,12.78,8.58
34584,2021-07-21,2,10,744,6.16,1,1,1,0,5,2017-08-01,2017-08-29,779415,2,2017,1.5,2,1,8.78,6.38
34585,2020-05-07,2,10,744,1.85,1,4,1,0,5,2017-04-01,2017-05-25,779415,2,2017,1.5,2,1,8.78,6.8
34596,2020-08-19,2,10,744,6,1,1,1,1,5,2016-11-01,2017-01-05,779415,2,2017,1.5,2,1,8.78,6.43
34598,2020-10-02,2,10,744,2.68,8,14,1,0,5,2018-10-01,2018-12-14,779415,2,2017,1.5,2,1,8.78,6.18
34600,2020-10-25,2,10,744,6.01,1,1,1,1,5,2016-11-01,2017-01-05,779415,2,2017,1.5,2,1,8.78,6.18
34614,2020-06-29,2,10,744,3.48,1,4,1,0,5,2017-05-01,2017-06-05,779415,2,2017,1.5,2,1,8.78,6.18
34615,2020-07-09,2,10,744,0.71,1,15,4,0,5,2020-01-01,2020-01-19,779415,2,2017,1.5,2,1,8.78,7.68
34624,2020-03-15,18,25,6760,0.89,1,1,1,0,5,2018-04-01,2018-11-14,,,2018,2,13,1,41.98,27.5
34625,2020-12-09,30,143,6761,4.35,1,1,4,0,5,2019-03-01,2019-06-04,,,2019,2,13,1,39.19,29.08
34632,2021-01-07,78,543,6764,8.8,1,1,1,1,5,2015-05-01,2015-07-13,779413,1,2015,1.6,32,1,15.99,4.5
34633,2020-09-05,40,853,6766,11.3,2,20,2,2,5,2013-09-01,2013-09-10,779416,3,2013,3.6,13,1,48.19,11
34635,2021-01-09,40,853,6766,11.72,2,20,2,3,5,2012-12-01,2013-09-10,779416,3,2013,3.6,13,1,48.19,11.5
34637,2020-01-18,40,853,6766,16.62,2,1,2,1,5,2012-11-01,2013-09-29,779416,3,2013,3.6,13,1,48.19,11.5
34640,2020-10-26,17,128,6767,3.41,1,17,1,0,5,2016-04-01,2016-12-28,779413,1,2015,1,6,1,4.19,1.7
34641,2020-12-10,17,128,6767,3.41,1,17,1,0,5,2016-04-01,2016-12-28,779413,1,2015,1,6,1,4.19,1.6
34648,2020-10-28,20,179,6768,11.34,2,1,2,4,5,2012-10-01,2013-01-18,779412,3,2012,3,15,1,93,25.9
34653,2020-01-15,20,179,6768,7.59,2,1,2,1,5,2012-12-01,2013-07-11,779412,3,2012,3,15,1,93,35
34655,2020-11-11,20,179,6768,11.34,2,1,2,1,5,2012-10-01,2013-01-18,779412,3,2012,3,15,1,93,25.8
34658,2020-09-22,20,179,6768,11.34,2,1,2,4,5,2012-10-01,2013-01-18,779412,3,2012,3,15,1,93,26.5
34664,2021-02-24,63,246,6770,1.77,1,4,1,0,5,2017-03-01,2018-02-06,779413,1,2016,2.2,3,1,19.98,7.83
34665,2020-09-20,32,1046,6771,9.31,2,5,2,0,5,2011-10-01,2012-04-10,779415,2,2011,1.6,6,1,7.98,1.6
34713,2020-06-10,20,127,6777,3.71,4,1,1,0,5,2016-06-01,2016-08-12,779412,2,2016,2,15,1,35.38,21.9
34717,2020-12-11,20,127,6777,7.14,5,15,1,0,5,2016-05-01,2016-05-23,779412,2,2016,2,15,1,35.38,21.8
34718,2021-03-12,20,127,6777,1.39,5,1,1,1,5,2016-05-01,2016-06-22,779412,2,2016,2,15,1,35.38,21
34722,2021-06-14,20,127,6777,2.56,3,1,1,1,5,2016-05-01,2016-08-08,779412,2,2016,2,15,1,35.38,23.38
34733,2020-04-26,20,127,6777,3.79,2,15,1,0,5,2016-10-01,2017-03-10,779412,2,2016,2,15,1,35.38,26.68
34749,2020-04-23,20,127,6777,5.04,1,24,1,1,5,2017-01-01,2017-02-17,779412,2,2016,2,15,1,35.38,24.9
34752,2020-09-10,20,127,6777,4.5,4,14,1,1,5,2016-08-01,2016-12-14,779412,2,2016,2,15,1,35.38,24.8
34761,2021-06-10,30,143,6761,5.08,2,35,4,0,5,2019-03-01,2019-05-06,779418,2,2019,2,13,1,39.19,24
34766,2020-07-27,4,4,6774,9.44,7,19,2,1,4,2010-04-01,2010-07-02,779411,3,2007,1.6,3,1,28,5.98
34769,2020-07-25,18,175,381,7.88,6,1,2,1,5,2013-03-01,2013-03-26,779412,2,2013,2,13,1,49.46,19.98
34770,2020-08-29,18,175,381,17.34,6,7,2,1,5,2013-07-01,2013-08-07,779412,2,2013,2,13,1,49.46,19.56
34771,2020-08-13,18,175,381,10.57,2,19,2,0,5,2013-02-01,2013-04-02,779412,2,2013,2,13,1,49.46,19
34777,2020-11-23,18,175,381,13.33,1,14,2,0,5,2013-03-01,2013-06-04,779412,2,2013,2,13,1,49.46,20.28
34778,2021-03-14,18,175,381,15.28,5,1,2,0,5,2013-01-01,2013-01-29,779412,2,2013,2,13,1,49.46,18.5
34792,2020-05-28,18,175,381,9.71,6,17,2,0,5,2013-04-01,2013-04-24,779412,2,2013,2,13,1,49.46,19.8
34807,2021-03-13,18,175,381,15.8,1,15,2,0,5,2013-04-01,2013-06-07,779412,2,2013,2,13,1,49.46,18.68
34808,2021-03-29,18,175,381,9.32,1,7,1,1,5,2013-07-01,2013-08-21,779412,2,2013,2,13,1,49.46,19.4
34826,2020-03-24,18,175,381,7.61,6,30,2,0,5,2013-03-01,2013-06-05,779412,2,2013,2,13,1,49.46,22.8
34828,2020-08-16,18,175,381,8.94,5,1,2,1,5,2013-05-01,2013-07-15,779412,2,2013,2,13,1,49.46,20.0799
34830,2020-08-23,18,175,381,10,2,17,2,1,5,2013-06-01,2013-11-08,779412,2,2013,2,13,1,49.46,20.8
34837,2021-03-24,18,175,381,5.89,5,1,2,0,5,2013-07-01,2013-08-14,779412,2,2013,2,13,1,49.46,21.3
34838,2021-03-29,18,175,381,8.74,6,1,2,2,5,2012-12-01,2013-01-07,779412,2,2013,2,13,1,49.46,19.5
34840,2021-04-16,18,175,381,16.23,1,19,2,0,5,2012-09-01,2012-10-24,779412,2,2013,2,13,1,49.46,15.8
34854,2020-06-07,18,175,381,8.19,5,1,2,0,5,2013-03-01,2013-05-13,779412,2,2013,2,13,1,49.46,18.6
34858,2021-04-13,18,175,381,9.73,2,1,2,4,5,2012-09-01,2012-10-29,779412,2,2013,2,13,1,49.46,18.68
34863,2020-05-18,18,175,381,7.73,2,3,2,1,5,2013-07-01,2013-08-20,779412,2,2013,2,13,1,49.46,20
34864,2020-06-07,18,175,381,3.79,2,1,2,0,5,2013-02-01,2013-03-19,779412,2,2013,2,13,1,49.46,20.8
34875,2020-09-21,16,37,6784,4.66,4,17,1,0,5,2018-03-01,2018-04-18,,,2018,2.5,3,1,19.28,13.18
34880,2020-05-21,30,61,6787,4.1,7,1,1,1,5,2016-12-01,2017-04-10,779418,2,2017,1.5,3,1,27.69,10.5
34887,2021-02-20,30,61,6787,5.56,3,19,1,0,5,2016-12-01,2017-02-07,779418,2,2017,1.5,3,1,27.69,11.68
34888,2020-06-24,30,61,6787,4.8,6,4,1,0,5,2017-01-01,2017-06-15,779418,2,2017,1.5,3,1,27.69,13.98
34889,2020-08-09,29,325,6788,3.71,1,1,1,0,5,2018-03-01,2018-05-03,779413,1,2016,1.5,6,1,7.79,4
34895,2020-12-12,3,194,1270,8.07,8,14,2,0,5,2013-04-01,2013-06-06,779416,2,2013,1.5,32,1,9.89,3.38
34909,2021-01-24,3,194,1270,2.05,1,19,1,0,5,2015-11-01,2016-04-13,779416,2,2013,1.5,10,1,9.89,4.5
34924,2020-08-19,3,194,1270,4.58,3,19,2,0,5,2013-12-01,2014-05-04,779416,2,2013,1.5,32,1,9.89,4.2
34962,2021-04-17,8,116,142,7.12,1,9,1,0,5,2017-03-01,2017-06-13,779412,2,2016,1.4,16,1,16.69,11
34983,2020-10-03,8,116,142,3.58,1,1,1,0,5,2016-08-01,2016-09-28,779412,2,2016,1.4,31,1,16.69,9.3
35006,2021-03-06,26,282,6792,11.01,4,19,2,0,5,2012-02-01,2012-03-27,779413,1,2012,1.8,6,1,12.78,1.28
